# layer,row,col,filter,float_value,q1.6_int,q1.6_hex
layer_0_filter_0,19,12,0,0.158836,10,0x0A
layer_0_filter_0,19,13,0,0.163490,10,0x0A
layer_0_filter_0,19,14,0,0.168144,11,0x0B
layer_0_filter_0,19,15,0,0.172798,11,0x0B
layer_0_filter_0,19,16,0,0.177452,11,0x0B
layer_0_filter_0,19,17,0,0.182105,12,0x0C
layer_0_filter_0,19,18,0,0.186759,12,0x0C
layer_0_filter_0,19,19,0,0.191413,12,0x0C
layer_0_filter_0,19,20,0,0.196067,13,0x0D
layer_0_filter_0,19,21,0,0.200721,13,0x0D
layer_0_filter_0,19,22,0,0.205375,13,0x0D
layer_0_filter_0,19,23,0,0.210029,13,0x0D
layer_0_filter_0,19,24,0,0.214683,14,0x0E
layer_0_filter_0,19,25,0,0.219337,14,0x0E
layer_0_filter_0,20,0,0,0.107643,7,0x07
layer_0_filter_0,20,1,0,0.112297,7,0x07
layer_0_filter_0,20,2,0,0.116951,7,0x07
layer_0_filter_0,20,3,0,0.121605,8,0x08
layer_0_filter_0,20,4,0,0.126259,8,0x08
layer_0_filter_0,20,5,0,0.130912,8,0x08
layer_0_filter_0,20,6,0,0.135566,9,0x09
layer_0_filter_0,20,7,0,0.140220,9,0x09
layer_0_filter_0,20,8,0,0.144874,9,0x09
layer_0_filter_0,20,9,0,0.149528,10,0x0A
layer_0_filter_0,20,10,0,0.154182,10,0x0A
layer_0_filter_0,20,11,0,0.158836,10,0x0A
layer_0_filter_0,20,12,0,0.163490,10,0x0A
layer_0_filter_0,20,13,0,0.168144,11,0x0B
layer_0_filter_0,20,14,0,0.172798,11,0x0B
layer_0_filter_0,20,15,0,0.177452,11,0x0B
layer_0_filter_0,20,16,0,0.182105,12,0x0C
layer_0_filter_0,20,17,0,0.186759,12,0x0C
layer_0_filter_0,20,18,0,0.191413,12,0x0C
layer_0_filter_0,20,19,0,0.196067,13,0x0D
layer_0_filter_0,20,20,0,0.200721,13,0x0D
layer_0_filter_0,20,21,0,0.205375,13,0x0D
layer_0_filter_0,20,22,0,0.210029,13,0x0D
layer_0_filter_0,20,23,0,0.214683,14,0x0E
layer_0_filter_0,20,24,0,0.219337,14,0x0E
layer_0_filter_0,20,25,0,0.223991,14,0x0E
layer_0_filter_0,21,0,0,0.112297,7,0x07
layer_0_filter_0,21,1,0,0.116951,7,0x07
layer_0_filter_0,21,2,0,0.121605,8,0x08
layer_0_filter_0,21,3,0,0.126259,8,0x08
layer_0_filter_0,21,4,0,0.130912,8,0x08
layer_0_filter_0,21,5,0,0.135566,9,0x09
layer_0_filter_0,21,6,0,0.140220,9,0x09
layer_0_filter_0,21,7,0,0.144874,9,0x09
layer_0_filter_0,21,8,0,0.149528,10,0x0A
layer_0_filter_0,21,9,0,0.154182,10,0x0A
layer_0_filter_0,21,10,0,0.158836,10,0x0A
layer_0_filter_0,21,11,0,0.163490,10,0x0A
layer_0_filter_0,21,12,0,0.168144,11,0x0B
layer_0_filter_0,21,13,0,0.172798,11,0x0B
layer_0_filter_0,21,14,0,0.177452,11,0x0B
layer_0_filter_0,21,15,0,0.182105,12,0x0C
layer_0_filter_0,21,16,0,0.186759,12,0x0C
layer_0_filter_0,21,17,0,0.191413,12,0x0C
layer_0_filter_0,21,18,0,0.196067,13,0x0D
layer_0_filter_0,21,19,0,0.200721,13,0x0D
layer_0_filter_0,21,20,0,0.205375,13,0x0D
layer_0_filter_0,21,21,0,0.210029,13,0x0D
layer_0_filter_0,21,22,0,0.214683,14,0x0E
layer_0_filter_0,21,23,0,0.219337,14,0x0E
layer_0_filter_0,21,24,0,0.223991,14,0x0E
layer_0_filter_0,21,25,0,0.228645,15,0x0F
layer_0_filter_0,22,0,0,0.116951,7,0x07
layer_0_filter_0,22,1,0,0.121605,8,0x08
layer_0_filter_0,22,2,0,0.126259,8,0x08
layer_0_filter_0,22,3,0,0.130912,8,0x08
layer_0_filter_0,22,4,0,0.135566,9,0x09
layer_0_filter_0,22,5,0,0.140220,9,0x09
layer_0_filter_0,22,6,0,0.144874,9,0x09
layer_0_filter_0,22,7,0,0.149528,10,0x0A
layer_0_filter_0,22,8,0,0.154182,10,0x0A
layer_0_filter_0,22,9,0,0.158836,10,0x0A
layer_0_filter_0,22,10,0,0.163490,10,0x0A
layer_0_filter_0,22,11,0,0.168144,11,0x0B
layer_0_filter_0,22,12,0,0.172798,11,0x0B
layer_0_filter_0,22,13,0,0.177452,11,0x0B
layer_0_filter_0,22,14,0,0.182105,12,0x0C
layer_0_filter_0,22,15,0,0.186759,12,0x0C
layer_0_filter_0,22,16,0,0.191413,12,0x0C
layer_0_filter_0,22,17,0,0.196067,13,0x0D
layer_0_filter_0,22,18,0,0.200721,13,0x0D
layer_0_filter_0,22,19,0,0.205375,13,0x0D
layer_0_filter_0,22,20,0,0.210029,13,0x0D
layer_0_filter_0,22,21,0,0.214683,14,0x0E
layer_0_filter_0,22,22,0,0.219337,14,0x0E
layer_0_filter_0,22,23,0,0.223991,14,0x0E
layer_0_filter_0,22,24,0,0.228645,15,0x0F
layer_0_filter_0,22,25,0,0.233298,15,0x0F
layer_0_filter_0,23,0,0,0.121605,8,0x08
layer_0_filter_0,23,1,0,0.126259,8,0x08
layer_0_filter_0,23,2,0,0.130912,8,0x08
layer_0_filter_0,23,3,0,0.135566,9,0x09
layer_0_filter_0,23,4,0,0.140220,9,0x09
layer_0_filter_0,23,5,0,0.144874,9,0x09
layer_0_filter_0,23,6,0,0.149528,10,0x0A
layer_0_filter_0,23,7,0,0.154182,10,0x0A
layer_0_filter_0,23,8,0,0.158836,10,0x0A
layer_0_filter_0,23,9,0,0.163490,10,0x0A
layer_0_filter_0,23,10,0,0.168144,11,0x0B
layer_0_filter_0,23,11,0,0.172798,11,0x0B
layer_0_filter_0,23,12,0,0.177452,11,0x0B
layer_0_filter_0,23,13,0,0.182105,12,0x0C
layer_0_filter_0,23,14,0,0.186759,12,0x0C
layer_0_filter_0,23,15,0,0.191413,12,0x0C
layer_0_filter_0,23,16,0,0.196067,13,0x0D
layer_0_filter_0,23,17,0,0.200721,13,0x0D
layer_0_filter_0,23,18,0,0.205375,13,0x0D
layer_0_filter_0,23,19,0,0.210029,13,0x0D
layer_0_filter_0,23,20,0,0.214683,14,0x0E
layer_0_filter_0,23,21,0,0.219337,14,0x0E
layer_0_filter_0,23,22,0,0.223991,14,0x0E
layer_0_filter_0,23,23,0,0.228645,15,0x0F
layer_0_filter_0,23,24,0,0.233298,15,0x0F
layer_0_filter_0,23,25,0,0.237952,15,0x0F
layer_0_filter_0,24,0,0,0.126259,8,0x08
layer_0_filter_0,24,1,0,0.130912,8,0x08
layer_0_filter_0,24,2,0,0.135566,9,0x09
layer_0_filter_0,24,3,0,0.140220,9,0x09
layer_0_filter_0,24,4,0,0.144874,9,0x09
layer_0_filter_0,24,5,0,0.149528,10,0x0A
layer_0_filter_0,24,6,0,0.154182,10,0x0A
layer_0_filter_0,24,7,0,0.158836,10,0x0A
layer_0_filter_0,24,8,0,0.163490,10,0x0A
layer_0_filter_0,24,9,0,0.168144,11,0x0B
layer_0_filter_0,24,10,0,0.172798,11,0x0B
layer_0_filter_0,24,11,0,0.177452,11,0x0B
layer_0_filter_0,24,12,0,0.182105,12,0x0C
layer_0_filter_0,24,13,0,0.186759,12,0x0C
layer_0_filter_0,24,14,0,0.191413,12,0x0C
layer_0_filter_0,24,15,0,0.196067,13,0x0D
layer_0_filter_0,24,16,0,0.200721,13,0x0D
layer_0_filter_0,24,17,0,0.205375,13,0x0D
layer_0_filter_0,24,18,0,0.210029,13,0x0D
layer_0_filter_0,24,19,0,0.214683,14,0x0E
layer_0_filter_0,24,20,0,0.219337,14,0x0E
layer_0_filter_0,24,21,0,0.223991,14,0x0E
layer_0_filter_0,24,22,0,0.228645,15,0x0F
layer_0_filter_0,24,23,0,0.233298,15,0x0F
layer_0_filter_0,24,24,0,0.237952,15,0x0F
layer_0_filter_0,24,25,0,0.242606,16,0x10
layer_0_filter_0,25,0,0,0.130912,8,0x08
layer_0_filter_0,25,1,0,0.135566,9,0x09
layer_0_filter_0,25,2,0,0.140220,9,0x09
layer_0_filter_0,25,3,0,0.144874,9,0x09
layer_0_filter_0,25,4,0,0.149528,10,0x0A
layer_0_filter_0,25,5,0,0.154182,10,0x0A
layer_0_filter_0,25,6,0,0.158836,10,0x0A
layer_0_filter_0,25,7,0,0.163490,10,0x0A
layer_0_filter_0,25,8,0,0.168144,11,0x0B
layer_0_filter_0,25,9,0,0.172798,11,0x0B
layer_0_filter_0,25,10,0,0.177452,11,0x0B
layer_0_filter_0,25,11,0,0.182105,12,0x0C
layer_0_filter_0,25,12,0,0.186759,12,0x0C
layer_0_filter_0,25,13,0,0.191413,12,0x0C
layer_0_filter_0,25,14,0,0.196067,13,0x0D
layer_0_filter_0,25,15,0,0.200721,13,0x0D
layer_0_filter_0,25,16,0,0.205375,13,0x0D
layer_0_filter_0,25,17,0,0.210029,13,0x0D
layer_0_filter_0,25,18,0,0.214683,14,0x0E
layer_0_filter_0,25,19,0,0.219337,14,0x0E
layer_0_filter_0,25,20,0,0.223991,14,0x0E
layer_0_filter_0,25,21,0,0.228645,15,0x0F
layer_0_filter_0,25,22,0,0.233298,15,0x0F
layer_0_filter_0,25,23,0,0.237952,15,0x0F
layer_0_filter_0,25,24,0,0.242606,16,0x10
layer_0_filter_0,25,25,0,0.247260,16,0x10
layer_0_filter_1,0,0,0,0.026468,2,0x02
layer_0_filter_1,0,1,0,0.026143,2,0x02
layer_0_filter_1,0,2,0,0.025818,2,0x02
layer_0_filter_1,0,3,0,0.025493,2,0x02
layer_0_filter_1,0,4,0,0.025167,2,0x02
layer_0_filter_1,0,5,0,0.024842,2,0x02
layer_0_filter_1,0,6,0,0.024517,2,0x02
layer_0_filter_1,0,7,0,0.024192,2,0x02
layer_0_filter_1,0,8,0,0.023867,2,0x02
layer_0_filter_1,0,9,0,0.023542,2,0x02
layer_0_filter_1,0,10,0,0.023217,1,0x01
layer_0_filter_1,0,11,0,0.022892,1,0x01
layer_0_filter_1,0,12,0,0.022567,1,0x01
layer_0_filter_1,0,13,0,0.022241,1,0x01
layer_0_filter_1,0,14,0,0.021916,1,0x01
layer_0_filter_1,0,15,0,0.021591,1,0x01
layer_0_filter_1,0,16,0,0.021266,1,0x01
layer_0_filter_1,0,17,0,0.020941,1,0x01
layer_0_filter_1,0,18,0,0.020616,1,0x01
layer_0_filter_1,0,19,0,0.020291,1,0x01
layer_0_filter_1,0,20,0,0.019966,1,0x01
layer_0_filter_1,0,21,0,0.019641,1,0x01
layer_0_filter_1,0,22,0,0.019316,1,0x01
layer_0_filter_1,0,23,0,0.018990,1,0x01
layer_0_filter_1,0,24,0,0.018665,1,0x01
layer_0_filter_1,0,25,0,0.018340,1,0x01
layer_0_filter_1,1,0,0,0.026143,2,0x02
layer_0_filter_1,1,1,0,0.025818,2,0x02
layer_0_filter_1,1,2,0,0.025493,2,0x02
layer_0_filter_1,1,3,0,0.025167,2,0x02
layer_0_filter_1,1,4,0,0.024842,2,0x02
layer_0_filter_1,1,5,0,0.024517,2,0x02
layer_0_filter_1,1,6,0,0.024192,2,0x02
layer_0_filter_1,1,7,0,0.023867,2,0x02
layer_0_filter_1,1,8,0,0.023542,2,0x02
layer_0_filter_1,1,9,0,0.023217,1,0x01
layer_0_filter_1,1,10,0,0.022892,1,0x01
layer_0_filter_1,1,11,0,0.022567,1,0x01
layer_0_filter_1,1,12,0,0.022241,1,0x01
layer_0_filter_1,1,13,0,0.021916,1,0x01
layer_0_filter_1,1,14,0,0.021591,1,0x01
layer_0_filter_1,1,15,0,0.021266,1,0x01
layer_0_filter_1,1,16,0,0.020941,1,0x01
layer_0_filter_1,1,17,0,0.020616,1,0x01
layer_0_filter_1,1,18,0,0.020291,1,0x01
layer_0_filter_1,1,19,0,0.019966,1,0x01
layer_0_filter_1,1,20,0,0.019641,1,0x01
layer_0_filter_1,1,21,0,0.019316,1,0x01
layer_0_filter_1,1,22,0,0.018990,1,0x01
layer_0_filter_1,1,23,0,0.018665,1,0x01
layer_0_filter_1,1,24,0,0.018340,1,0x01
layer_0_filter_1,1,25,0,0.018015,1,0x01
layer_0_filter_1,2,0,0,0.025818,2,0x02
layer_0_filter_1,2,1,0,0.025493,2,0x02
layer_0_filter_1,2,2,0,0.025167,2,0x02
layer_0_filter_1,2,3,0,0.024842,2,0x02
layer_0_filter_1,2,4,0,0.024517,2,0x02
layer_0_filter_1,2,5,0,0.024192,2,0x02
layer_0_filter_1,2,6,0,0.023867,2,0x02
layer_0_filter_1,2,7,0,0.023542,2,0x02
layer_0_filter_1,2,8,0,0.023217,1,0x01
layer_0_filter_1,2,9,0,0.022892,1,0x01
layer_0_filter_1,2,10,0,0.022567,1,0x01
layer_0_filter_1,2,11,0,0.022241,1,0x01
layer_0_filter_1,2,12,0,0.021916,1,0x01
layer_0_filter_1,2,13,0,0.021591,1,0x01
layer_0_filter_1,2,14,0,0.021266,1,0x01
layer_0_filter_1,2,15,0,0.020941,1,0x01
layer_0_filter_1,2,16,0,0.020616,1,0x01
layer_0_filter_1,2,17,0,0.020291,1,0x01
layer_0_filter_1,2,18,0,0.019966,1,0x01
layer_0_filter_1,2,19,0,0.019641,1,0x01
layer_0_filter_1,2,20,0,0.019316,1,0x01
layer_0_filter_1,2,21,0,0.018990,1,0x01
layer_0_filter_1,2,22,0,0.018665,1,0x01
layer_0_filter_1,2,23,0,0.018340,1,0x01
layer_0_filter_1,2,24,0,0.018015,1,0x01
layer_0_filter_1,2,25,0,0.017690,1,0x01
layer_0_filter_1,3,0,0,0.025493,2,0x02
layer_0_filter_1,3,1,0,0.025167,2,0x02
layer_0_filter_1,3,2,0,0.024842,2,0x02
layer_0_filter_1,3,3,0,0.024517,2,0x02
layer_0_filter_1,3,4,0,0.024192,2,0x02
layer_0_filter_1,3,5,0,0.023867,2,0x02
layer_0_filter_1,3,6,0,0.023542,2,0x02
layer_0_filter_1,3,7,0,0.023217,1,0x01
layer_0_filter_1,3,8,0,0.022892,1,0x01
layer_0_filter_1,3,9,0,0.022567,1,0x01
layer_0_filter_1,3,10,0,0.022241,1,0x01
layer_0_filter_1,3,11,0,0.021916,1,0x01
layer_0_filter_1,3,12,0,0.021591,1,0x01
layer_0_filter_1,3,13,0,0.021266,1,0x01
layer_0_filter_1,3,14,0,0.020941,1,0x01
layer_0_filter_1,3,15,0,0.020616,1,0x01
layer_0_filter_1,3,16,0,0.020291,1,0x01
layer_0_filter_1,3,17,0,0.019966,1,0x01
layer_0_filter_1,3,18,0,0.019641,1,0x01
layer_0_filter_1,3,19,0,0.019316,1,0x01
layer_0_filter_1,3,20,0,0.018990,1,0x01
layer_0_filter_1,3,21,0,0.018665,1,0x01
layer_0_filter_1,3,22,0,0.018340,1,0x01
layer_0_filter_1,3,23,0,0.018015,1,0x01
layer_0_filter_1,3,24,0,0.017690,1,0x01
layer_0_filter_1,3,25,0,0.017365,1,0x01
layer_0_filter_1,4,0,0,0.025167,2,0x02
layer_0_filter_1,4,1,0,0.024842,2,0x02
layer_0_filter_1,4,2,0,0.024517,2,0x02
layer_0_filter_1,4,3,0,0.024192,2,0x02
layer_0_filter_1,4,4,0,0.023867,2,0x02
layer_0_filter_1,4,5,0,0.023542,2,0x02
layer_0_filter_1,4,6,0,0.023217,1,0x01
layer_0_filter_1,4,7,0,0.022892,1,0x01
layer_0_filter_1,4,8,0,0.022567,1,0x01
layer_0_filter_1,4,9,0,0.022241,1,0x01
layer_0_filter_1,4,10,0,0.021916,1,0x01
layer_0_filter_1,4,11,0,0.021591,1,0x01
layer_0_filter_1,4,12,0,0.021266,1,0x01
layer_0_filter_1,4,13,0,0.020941,1,0x01
layer_0_filter_1,4,14,0,0.020616,1,0x01
layer_0_filter_1,4,15,0,0.020291,1,0x01
layer_0_filter_1,4,16,0,0.019966,1,0x01
layer_0_filter_1,4,17,0,0.019641,1,0x01
layer_0_filter_1,4,18,0,0.019316,1,0x01
layer_0_filter_1,4,19,0,0.018990,1,0x01
layer_0_filter_1,4,20,0,0.018665,1,0x01
layer_0_filter_1,4,21,0,0.018340,1,0x01
layer_0_filter_1,4,22,0,0.018015,1,0x01
layer_0_filter_1,4,23,0,0.017690,1,0x01
layer_0_filter_1,4,24,0,0.017365,1,0x01
layer_0_filter_1,4,25,0,0.017040,1,0x01
layer_0_filter_1,5,0,0,0.024842,2,0x02
layer_0_filter_1,5,1,0,0.024517,2,0x02
layer_0_filter_1,5,2,0,0.024192,2,0x02
layer_0_filter_1,5,3,0,0.023867,2,0x02
layer_0_filter_1,5,4,0,0.023542,2,0x02
layer_0_filter_1,5,5,0,0.023217,1,0x01
layer_0_filter_1,5,6,0,0.022892,1,0x01
layer_0_filter_1,5,7,0,0.022567,1,0x01
layer_0_filter_1,5,8,0,0.022241,1,0x01
layer_0_filter_1,5,9,0,0.021916,1,0x01
layer_0_filter_1,5,10,0,0.021591,1,0x01
layer_0_filter_1,5,11,0,0.021266,1,0x01
layer_0_filter_1,5,12,0,0.020941,1,0x01
layer_0_filter_1,5,13,0,0.020616,1,0x01
layer_0_filter_1,5,14,0,0.020291,1,0x01
layer_0_filter_1,5,15,0,0.019966,1,0x01
layer_0_filter_1,5,16,0,0.019641,1,0x01
layer_0_filter_1,5,17,0,0.019316,1,0x01
layer_0_filter_1,5,18,0,0.018990,1,0x01
layer_0_filter_1,5,19,0,0.018665,1,0x01
layer_0_filter_1,5,20,0,0.018340,1,0x01
layer_0_filter_1,5,21,0,0.018015,1,0x01
layer_0_filter_1,5,22,0,0.017690,1,0x01
layer_0_filter_1,5,23,0,0.017365,1,0x01
layer_0_filter_1,5,24,0,0.017040,1,0x01
layer_0_filter_1,5,25,0,0.016715,1,0x01
layer_0_filter_1,6,0,0,0.024517,2,0x02
layer_0_filter_1,6,1,0,0.024192,2,0x02
layer_0_filter_1,6,2,0,0.023867,2,0x02
layer_0_filter_1,6,3,0,0.023542,2,0x02
layer_0_filter_1,6,4,0,0.023217,1,0x01
layer_0_filter_1,6,5,0,0.022892,1,0x01
layer_0_filter_1,6,6,0,0.022567,1,0x01
layer_0_filter_1,6,7,0,0.022241,1,0x01
layer_0_filter_1,6,8,0,0.021916,1,0x01
layer_0_filter_1,6,9,0,0.021591,1,0x01
layer_0_filter_1,6,10,0,0.021266,1,0x01
layer_0_filter_1,6,11,0,0.020941,1,0x01
layer_0_filter_1,6,12,0,0.020616,1,0x01
layer_0_filter_1,6,13,0,0.020291,1,0x01
layer_0_filter_1,6,14,0,0.019966,1,0x01
layer_0_filter_1,6,15,0,0.019641,1,0x01
layer_0_filter_1,6,16,0,0.019316,1,0x01
layer_0_filter_1,6,17,0,0.018990,1,0x01
layer_0_filter_1,6,18,0,0.018665,1,0x01
layer_0_filter_1,6,19,0,0.018340,1,0x01
layer_0_filter_1,6,20,0,0.018015,1,0x01
layer_0_filter_1,6,21,0,0.017690,1,0x01
layer_0_filter_1,6,22,0,0.017365,1,0x01
layer_0_filter_1,6,23,0,0.017040,1,0x01
layer_0_filter_1,6,24,0,0.016715,1,0x01
layer_0_filter_1,6,25,0,0.016390,1,0x01
layer_0_filter_1,7,0,0,0.024192,2,0x02
layer_0_filter_1,7,1,0,0.023867,2,0x02
layer_0_filter_1,7,2,0,0.023542,2,0x02
layer_0_filter_1,7,3,0,0.023217,1,0x01
layer_0_filter_1,7,4,0,0.022892,1,0x01
layer_0_filter_1,7,5,0,0.022567,1,0x01
layer_0_filter_1,7,6,0,0.022241,1,0x01
layer_0_filter_1,7,7,0,0.021916,1,0x01
layer_0_filter_1,7,8,0,0.021591,1,0x01
layer_0_filter_1,7,9,0,0.021266,1,0x01
layer_0_filter_1,7,10,0,0.020941,1,0x01
layer_0_filter_1,7,11,0,0.020616,1,0x01
layer_0_filter_1,7,12,0,0.020291,1,0x01
layer_0_filter_1,7,13,0,0.019966,1,0x01
layer_0_filter_1,7,14,0,0.019641,1,0x01
layer_0_filter_1,7,15,0,0.019316,1,0x01
layer_0_filter_1,7,16,0,0.018990,1,0x01
layer_0_filter_1,7,17,0,0.018665,1,0x01
layer_0_filter_1,7,18,0,0.018340,1,0x01
layer_0_filter_1,7,19,0,0.018015,1,0x01
layer_0_filter_1,7,20,0,0.017690,1,0x01
layer_0_filter_1,7,21,0,0.017365,1,0x01
layer_0_filter_1,7,22,0,0.017040,1,0x01
layer_0_filter_1,7,23,0,0.016715,1,0x01
layer_0_filter_1,7,24,0,0.016390,1,0x01
layer_0_filter_1,7,25,0,0.016065,1,0x01
layer_0_filter_1,8,0,0,0.023867,2,0x02
layer_0_filter_1,8,1,0,0.023542,2,0x02
layer_0_filter_1,8,2,0,0.023217,1,0x01
layer_0_filter_1,8,3,0,0.022892,1,0x01
layer_0_filter_1,8,4,0,0.022567,1,0x01
layer_0_filter_1,8,5,0,0.022241,1,0x01
layer_0_filter_1,8,6,0,0.021916,1,0x01
layer_0_filter_1,8,7,0,0.021591,1,0x01
layer_0_filter_1,8,8,0,0.021266,1,0x01
layer_0_filter_1,8,9,0,0.020941,1,0x01
layer_0_filter_1,8,10,0,0.020616,1,0x01
layer_0_filter_1,8,11,0,0.020291,1,0x01
layer_0_filter_1,8,12,0,0.019966,1,0x01
layer_0_filter_1,8,13,0,0.019641,1,0x01
layer_0_filter_1,8,14,0,0.019316,1,0x01
layer_0_filter_1,8,15,0,0.018990,1,0x01
layer_0_filter_1,8,16,0,0.018665,1,0x01
layer_0_filter_1,8,17,0,0.018340,1,0x01
layer_0_filter_1,8,18,0,0.018015,1,0x01
layer_0_filter_1,8,19,0,0.017690,1,0x01
layer_0_filter_1,8,20,0,0.017365,1,0x01
layer_0_filter_1,8,21,0,0.017040,1,0x01
layer_0_filter_1,8,22,0,0.016715,1,0x01
layer_0_filter_1,8,23,0,0.016390,1,0x01
layer_0_filter_1,8,24,0,0.016065,1,0x01
layer_0_filter_1,8,25,0,0.015739,1,0x01
layer_0_filter_1,9,0,0,0.023542,2,0x02
layer_0_filter_1,9,1,0,0.023217,1,0x01
layer_0_filter_1,9,2,0,0.022892,1,0x01
layer_0_filter_1,9,3,0,0.022567,1,0x01
layer_0_filter_1,9,4,0,0.022241,1,0x01
layer_0_filter_1,9,5,0,0.021916,1,0x01
layer_0_filter_1,9,6,0,0.021591,1,0x01
layer_0_filter_1,9,7,0,0.021266,1,0x01
layer_0_filter_1,9,8,0,0.020941,1,0x01
layer_0_filter_1,9,9,0,0.020616,1,0x01
layer_0_filter_1,9,10,0,0.020291,1,0x01
layer_0_filter_1,9,11,0,0.019966,1,0x01
layer_0_filter_1,9,12,0,0.019641,1,0x01
layer_0_filter_1,9,13,0,0.019316,1,0x01
layer_0_filter_1,9,14,0,0.018990,1,0x01
layer_0_filter_1,9,15,0,0.018665,1,0x01
layer_0_filter_1,9,16,0,0.018340,1,0x01
layer_0_filter_1,9,17,0,0.018015,1,0x01
layer_0_filter_1,9,18,0,0.017690,1,0x01
layer_0_filter_1,9,19,0,0.017365,1,0x01
layer_0_filter_1,9,20,0,0.017040,1,0x01
layer_0_filter_1,9,21,0,0.016715,1,0x01
layer_0_filter_1,9,22,0,0.016390,1,0x01
layer_0_filter_1,9,23,0,0.016065,1,0x01
layer_0_filter_1,9,24,0,0.015739,1,0x01
layer_0_filter_1,9,25,0,0.015414,1,0x01
layer_0_filter_1,10,0,0,0.023217,1,0x01
layer_0_filter_1,10,1,0,0.022892,1,0x01
layer_0_filter_1,10,2,0,0.022567,1,0x01
layer_0_filter_1,10,3,0,0.022241,1,0x01
layer_0_filter_1,10,4,0,0.021916,1,0x01
layer_0_filter_1,10,5,0,0.021591,1,0x01
layer_0_filter_1,10,6,0,0.021266,1,0x01
layer_0_filter_1,10,7,0,0.020941,1,0x01
layer_0_filter_1,10,8,0,0.020616,1,0x01
layer_0_filter_1,10,9,0,0.020291,1,0x01
layer_0_filter_1,10,10,0,0.019966,1,0x01
layer_0_filter_1,10,11,0,0.019641,1,0x01
layer_0_filter_1,10,12,0,0.019316,1,0x01
layer_0_filter_1,10,13,0,0.018990,1,0x01
layer_0_filter_1,10,14,0,0.018665,1,0x01
layer_0_filter_1,10,15,0,0.018340,1,0x01
layer_0_filter_1,10,16,0,0.018015,1,0x01
layer_0_filter_1,10,17,0,0.017690,1,0x01
layer_0_filter_1,10,18,0,0.017365,1,0x01
layer_0_filter_1,10,19,0,0.017040,1,0x01
layer_0_filter_1,10,20,0,0.016715,1,0x01
layer_0_filter_1,10,21,0,0.016390,1,0x01
layer_0_filter_1,10,22,0,0.016065,1,0x01
layer_0_filter_1,10,23,0,0.015739,1,0x01
layer_0_filter_1,10,24,0,0.015414,1,0x01
layer_0_filter_1,10,25,0,0.015089,1,0x01
layer_0_filter_1,11,0,0,0.022892,1,0x01
layer_0_filter_1,11,1,0,0.022567,1,0x01
layer_0_filter_1,11,2,0,0.022241,1,0x01
layer_0_filter_1,11,3,0,0.021916,1,0x01
layer_0_filter_1,11,4,0,0.021591,1,0x01
layer_0_filter_1,11,5,0,0.021266,1,0x01
layer_0_filter_1,11,6,0,0.020941,1,0x01
layer_0_filter_1,11,7,0,0.020616,1,0x01
layer_0_filter_1,11,8,0,0.020291,1,0x01
layer_0_filter_1,11,9,0,0.019966,1,0x01
layer_0_filter_1,11,10,0,0.019641,1,0x01
layer_0_filter_1,11,11,0,0.019316,1,0x01
layer_0_filter_1,11,12,0,0.018990,1,0x01
layer_0_filter_1,11,13,0,0.018665,1,0x01
layer_0_filter_1,11,14,0,0.018340,1,0x01
layer_0_filter_1,11,15,0,0.018015,1,0x01
layer_0_filter_1,11,16,0,0.017690,1,0x01
layer_0_filter_1,11,17,0,0.017365,1,0x01
layer_0_filter_1,11,18,0,0.017040,1,0x01
layer_0_filter_1,11,19,0,0.016715,1,0x01
layer_0_filter_1,11,20,0,0.016390,1,0x01
layer_0_filter_1,11,21,0,0.016065,1,0x01
layer_0_filter_1,11,22,0,0.015739,1,0x01
layer_0_filter_1,11,23,0,0.015414,1,0x01
layer_0_filter_1,11,24,0,0.015089,1,0x01
layer_0_filter_1,11,25,0,0.014764,1,0x01
layer_0_filter_1,12,0,0,0.022567,1,0x01
layer_0_filter_1,12,1,0,0.022241,1,0x01
layer_0_filter_1,12,2,0,0.021916,1,0x01
layer_0_filter_1,12,3,0,0.021591,1,0x01
layer_0_filter_1,12,4,0,0.021266,1,0x01
layer_0_filter_1,12,5,0,0.020941,1,0x01
layer_0_filter_1,12,6,0,0.020616,1,0x01
layer_0_filter_1,12,7,0,0.020291,1,0x01
layer_0_filter_1,12,8,0,0.019966,1,0x01
layer_0_filter_1,12,9,0,0.019641,1,0x01
layer_0_filter_1,12,10,0,0.019316,1,0x01
layer_0_filter_1,12,11,0,0.018990,1,0x01
layer_0_filter_1,12,12,0,0.018665,1,0x01
layer_0_filter_1,12,13,0,0.018340,1,0x01
layer_0_filter_1,12,14,0,0.018015,1,0x01
layer_0_filter_1,12,15,0,0.017690,1,0x01
layer_0_filter_1,12,16,0,0.017365,1,0x01
layer_0_filter_1,12,17,0,0.017040,1,0x01
layer_0_filter_1,12,18,0,0.016715,1,0x01
layer_0_filter_1,12,19,0,0.016390,1,0x01
layer_0_filter_1,12,20,0,0.016065,1,0x01
layer_0_filter_1,12,21,0,0.015739,1,0x01
layer_0_filter_1,12,22,0,0.015414,1,0x01
layer_0_filter_1,12,23,0,0.015089,1,0x01
layer_0_filter_1,12,24,0,0.014764,1,0x01
layer_0_filter_1,12,25,0,0.014439,1,0x01
layer_0_filter_1,13,0,0,0.022241,1,0x01
layer_0_filter_1,13,1,0,0.021916,1,0x01
layer_0_filter_1,13,2,0,0.021591,1,0x01
layer_0_filter_1,13,3,0,0.021266,1,0x01
